Harmonized Variable,Harmonized Variable Description,SNOMED CT ID,NINDS CDE ID,Studies Mapped,Missing Samples (%)_x,Study Mapped,Variable Field Name,Variable Description,Missing Samples (%)_y,dataset,var,Study,Variable name,Variable description,dbGaP Study Accession,Variable accession,Dataset accession,Dataset name,phv,values,studyId,dtId,varId,is_categorical,is_continuous,columnmeta_is_stigmatized,columnmeta_name,description,columnmeta_min,HPDS_PATH,derived_group_id,columnmeta_hpds_path,columnmeta_var_id,columnmeta_var_group_description,derived_var_description,derived_variable_level_data,data_hierarchy,derived_group_description,columnmeta_max,columnmeta_description,derived_study_id,hashed_var_id,columnmeta_data_type,derived_var_id,columnmeta_study_id,is_stigmatized,derived_var_name,derived_study_abv_name,derived_study_description,columnmeta_var_group_id,derived_group_name,columnmeta_HPDS_PATH,min,max
HXHRTD,History of heart disease,56265001,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,0.43,Framingham,vr_soe_2020_a_1340d.event,EVENT NUMBER ON SEQUENCE OF EVENTS,-,vr_soe_2020_a_1340d,event,Atherosclerosis Risk in Communities (ARIC) Cohort,Event,Event [ECG data. Visit 4],phs000280.v8.p2,phv00511419.v1.p2,pht004234.v3.p2,V4ECG,phv00511419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HXCVD,History of cardiovascular disease,49601007,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,1.12,Framingham,vr_soe_2020_a_1340d.event,EVENT NUMBER ON SEQUENCE OF EVENTS,-,vr_soe_2020_a_1340d,event,Atherosclerosis Risk in Communities (ARIC) Cohort,Event,Event [ECG data. Visit 4],phs000280.v8.p2,phv00511419.v1.p2,pht004234.v3.p2,V4ECG,phv00511419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HXHRTD,History of heart disease,56265001,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,0.43,Framingham,vr_soe_2020_a_1340d.event,EVENT NUMBER ON SEQUENCE OF EVENTS,-,vr_soe_2020_a_1340d,event,Atherosclerosis Risk in Communities (ARIC) Cohort,Event,Event,phs000280.v8.p2,phv00511469.v1.p2,pht012807.v1.p2,AMY3,phv00511469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HXHRTD,History of heart disease,56265001,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,0.43,Framingham,vr_soe_2020_a_1340d.event,EVENT NUMBER ON SEQUENCE OF EVENTS,-,vr_soe_2020_a_1340d,event,Atherosclerosis Risk in Communities (ARIC) Cohort,EVENT,EVENT [Ultrasound Raw Data. UBMDALL. Visit 1],phs000280.v8.p2,phv00211151.v2.p2,pht004208.v3.p2,UBMDALL,phv00211151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HXHRTD,History of heart disease,56265001,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,0.43,Framingham,vr_soe_2020_a_1340d.event,EVENT NUMBER ON SEQUENCE OF EVENTS,-,vr_soe_2020_a_1340d,event,Atherosclerosis Risk in Communities (ARIC) Cohort,EVENT,Event [Ultrasound Raw Data. UBME. Visit 2],phs000280.v8.p2,phv00518230.v1.p2,pht012849.v1.p2,UBME,phv00518230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HXCVD,History of cardiovascular disease,49601007,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,1.12,Framingham,vr_soe_2020_a_1340d.event,EVENT NUMBER ON SEQUENCE OF EVENTS,-,vr_soe_2020_a_1340d,event,Atherosclerosis Risk in Communities (ARIC) Cohort,Event,Event [ECG data. Visit 2],phs000280.v8.p2,phv00511379.v1.p2,pht004232.v3.p2,V2ECG,phv00511379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HXCVD,History of cardiovascular disease,49601007,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,1.12,Framingham,vr_soe_2020_a_1340d.event,EVENT NUMBER ON SEQUENCE OF EVENTS,-,vr_soe_2020_a_1340d,event,Atherosclerosis Risk in Communities (ARIC) Cohort,Event,Event [ECG data. Visit 1],phs000280.v8.p2,phv00511359.v1.p2,pht004231.v3.p2,V1ECG,phv00511359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HXCVD,History of cardiovascular disease,49601007,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,1.12,Framingham,vr_soe_2020_a_1340d.event,EVENT NUMBER ON SEQUENCE OF EVENTS,-,vr_soe_2020_a_1340d,event,Atherosclerosis Risk in Communities (ARIC) Cohort,Event,Event,phs000280.v8.p2,phv00511469.v1.p2,pht012807.v1.p2,AMY3,phv00511469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HXCVD,History of cardiovascular disease,49601007,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,1.12,Framingham,vr_soe_2020_a_1340d.event,EVENT NUMBER ON SEQUENCE OF EVENTS,-,vr_soe_2020_a_1340d,event,Atherosclerosis Risk in Communities (ARIC) Cohort,EVENT,Event [Ultrasound Raw Data. UBME. Visit 2],phs000280.v8.p2,phv00518230.v1.p2,pht012849.v1.p2,UBME,phv00518230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HXCVD,History of cardiovascular disease,49601007,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,1.12,Framingham,vr_soe_2020_a_1340d.event,EVENT NUMBER ON SEQUENCE OF EVENTS,-,vr_soe_2020_a_1340d,event,Atherosclerosis Risk in Communities (ARIC) Cohort,EVENT,Event [Ultrasound Raw Data. UBME. Visit 2],phs000280.v8.p2,phv00518230.v1.p2,pht012849.v1.p2,UBME,phv00518230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HXHRTD,History of heart disease,56265001,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,0.43,Framingham,vr_soe_2020_a_1340d.event,EVENT NUMBER ON SEQUENCE OF EVENTS,-,vr_soe_2020_a_1340d,event,Atherosclerosis Risk in Communities (ARIC) Cohort,Event,Event [ECG data. Visit 4],phs000280.v8.p2,phv00511419.v1.p2,pht004234.v3.p2,V4ECG,phv00511419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HXCVD,History of cardiovascular disease,49601007,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,1.12,Framingham,vr_soe_2020_a_1340d.event,EVENT NUMBER ON SEQUENCE OF EVENTS,-,vr_soe_2020_a_1340d,event,Atherosclerosis Risk in Communities (ARIC) Cohort,Event,Event [ECG data. Visit 3],phs000280.v8.p2,phv00511399.v1.p2,pht004233.v3.p2,V3ECG,phv00511399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HXHRTD,History of heart disease,56265001,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,0.43,Framingham,vr_soe_2020_a_1340d.event,EVENT NUMBER ON SEQUENCE OF EVENTS,-,vr_soe_2020_a_1340d,event,Framingham Cohort,EVENT,Event Number,phs000007.v33.p14,phv00036469.v15.p14,pht000309.v16.p14,vr_soe_2020_a_1340s,phv00036469,"['ABI (Atherothrombotic Infarction of brain)', 'AP, first episode only', 'Acute MI by autopsy, previously coded as 1 or 2', 'CHF, hospitalized', 'CHF, not hospitalized, diagnosed on basis of on exam or MD notes', 'CHF, questionable CHF at exam 1', 'CI, definite by both history and ECG', 'CVA, definite CVA, type unknown', 'Cerebral embolism', 'Death, CHD sudden, within 1 hour', 'Death, CHD, 1-23 hours, non sudden', 'Death, CHD, 24-47 hours, non sudden', 'Death, CHD, 48 hours or more, non sudden', 'Death, CVA', 'Death, Cancer', 'Death, cause unknown', 'Death, other CVD', 'Death, other causes', 'Definite CVA at exam 1, but questionable type', 'IC, first episode only', 'IC, questionable IC at exam 1', 'Intracerebral hemorrhage', 'MI recognized, with diagnostic ECG', 'MI recognized, without diagnostic ECG, with autopsy evidence, new event (see also code 9)', 'MI recognized, without diagnostic ECG, with enzymes and history', 'MI unrecognized, not silent', 'MI unrecognized, silent', 'Other CVA', 'Questionable CVA at exam 1', 'Questionable MI at exam 1', 'Subarachnoid hemorrhage', 'TIA (Transient Ischemic Attack) only the 1st TIA is coded', 'TIA with positive imaging']",phs000007,pht000309,phv00036469,True,False,False,EVENT,Event Number,,\phs000007\pht000309\phv00036469\EVENT\,pht000309.v14,\phs000007\pht000309\phv00036469\EVENT\,phv00036469,"Sequence of Cardiovascular Events (SOE) Endpoints (includes death), Original, Offspring, Generation 3, New Offspring Spouse, Omni 1, and Omni 2 (all cohorts) reviewed through 2018. There is a more detailed coding manual at the bottom of the SOE protocol for this dataset. Each event is a separate record in this file. If a unique study participant has two or more events with the same date value, the order of events in the dataset does not necessarily reflect the natural order of events. This dataset is generated annually. Included are events reviewed on or before 12/2018. Events reviewed after 12/2018 will appear in the next annual update. Events can take up to two years to be reviewed after they become known. This file does not represent follow up through 12/2018. The corresponding survival file contains follow up information and lags one year behind. This dataset replaces dataset vr_soe_2016_a_1073s.",Event Number,{},,"Sequence of Cardiovascular Events (SOE) Endpoints (includes death), Original, Offspring, Generation 3, New Offspring Spouse, Omni 1, and Omni 2 (all cohorts) reviewed through 2018. There is a more detailed coding manual at the bottom of the SOE protocol for this dataset. Each event is a separate record in this file. If a unique study participant has two or more events with the same date value, the order of events in the dataset does not necessarily reflect the natural order of events. This dataset is generated annually. Included are events reviewed on or before 12/2018. Events reviewed after 12/2018 will appear in the next annual update. Events can take up to two years to be reviewed after they become known. This file does not represent follow up through 12/2018. The corresponding survival file contains follow up information and lags one year behind. This dataset replaces dataset vr_soe_2016_a_1073s.",,Event Number,phs000007.v31,7b1ddd73286067a71631586e67b47c0c6521d2ba9eaf817ee603500e3d4ca161,categorical,phv00036469.v13,phs000007,False,EVENT,FHS,Framingham Cohort,pht000309,vr_soe_2018_a_1311s,\phs000007\pht000309\phv00036469\EVENT\,,
HXCVD,History of cardiovascular disease,49601007,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,1.12,Framingham,vr_soe_2020_a_1340d.event,EVENT NUMBER ON SEQUENCE OF EVENTS,-,vr_soe_2020_a_1340d,event,Atherosclerosis Risk in Communities (ARIC) Cohort,Event,Event [ECG data. Visit 3],phs000280.v8.p2,phv00511399.v1.p2,pht004233.v3.p2,V3ECG,phv00511399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HXCVD,History of cardiovascular disease,49601007,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,1.12,Framingham,vr_soe_2020_a_1340d.event,EVENT NUMBER ON SEQUENCE OF EVENTS,-,vr_soe_2020_a_1340d,event,Atherosclerosis Risk in Communities (ARIC) Cohort,Event,Event [ECG data. Visit 2],phs000280.v8.p2,phv00511379.v1.p2,pht004232.v3.p2,V2ECG,phv00511379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HXCVD,History of cardiovascular disease,49601007,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,1.12,Framingham,vr_soe_2020_a_1340d.event,EVENT NUMBER ON SEQUENCE OF EVENTS,-,vr_soe_2020_a_1340d,event,Atherosclerosis Risk in Communities (ARIC) Cohort,Event,Event,phs000280.v8.p2,phv00511469.v1.p2,pht012807.v1.p2,AMY3,phv00511469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HXCVD,History of cardiovascular disease,49601007,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,1.12,Framingham,vr_soe_2020_a_1340d.event,EVENT NUMBER ON SEQUENCE OF EVENTS,-,vr_soe_2020_a_1340d,event,Atherosclerosis Risk in Communities (ARIC) Cohort,Event,Event [ECG data. Visit 4],phs000280.v8.p2,phv00511419.v1.p2,pht004234.v3.p2,V4ECG,phv00511419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HXCVD,History of cardiovascular disease,49601007,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,1.12,Framingham,vr_soe_2020_a_1340d.event,EVENT NUMBER ON SEQUENCE OF EVENTS,-,vr_soe_2020_a_1340d,event,Atherosclerosis Risk in Communities (ARIC) Cohort,Event,Event [ECG data. Visit 3],phs000280.v8.p2,phv00511399.v1.p2,pht004233.v3.p2,V3ECG,phv00511399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HXCVD,History of cardiovascular disease,49601007,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,1.12,Framingham,vr_soe_2020_a_1340d.event,EVENT NUMBER ON SEQUENCE OF EVENTS,-,vr_soe_2020_a_1340d,event,Atherosclerosis Risk in Communities (ARIC) Cohort,Event,Event [ECG data. Visit 2],phs000280.v8.p2,phv00511379.v1.p2,pht004232.v3.p2,V2ECG,phv00511379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HXCVD,History of cardiovascular disease,49601007,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,1.12,Framingham,vr_soe_2020_a_1340d.event,EVENT NUMBER ON SEQUENCE OF EVENTS,-,vr_soe_2020_a_1340d,event,Atherosclerosis Risk in Communities (ARIC) Cohort,Event,Event [ECG data. Visit 1],phs000280.v8.p2,phv00511359.v1.p2,pht004231.v3.p2,V1ECG,phv00511359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HXCVD,History of cardiovascular disease,49601007,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,1.12,Framingham,vr_soe_2020_a_1340d.event,EVENT NUMBER ON SEQUENCE OF EVENTS,-,vr_soe_2020_a_1340d,event,Atherosclerosis Risk in Communities (ARIC) Cohort,Event,Event [ECG data. Visit 2],phs000280.v8.p2,phv00511379.v1.p2,pht004232.v3.p2,V2ECG,phv00511379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HXCVD,History of cardiovascular disease,49601007,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,1.12,Framingham,vr_soe_2020_a_1340d.event,EVENT NUMBER ON SEQUENCE OF EVENTS,-,vr_soe_2020_a_1340d,event,Atherosclerosis Risk in Communities (ARIC) Cohort,EVENT,EVENT [Ultrasound Raw Data. UBMDALL. Visit 1],phs000280.v8.p2,phv00211151.v2.p2,pht004208.v3.p2,UBMDALL,phv00211151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HXCVD,History of cardiovascular disease,49601007,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,1.12,Framingham,vr_soe_2020_a_1340d.event,EVENT NUMBER ON SEQUENCE OF EVENTS,-,vr_soe_2020_a_1340d,event,Atherosclerosis Risk in Communities (ARIC) Cohort,EVENT,Event [Ultrasound Raw Data. UBME. Visit 2],phs000280.v8.p2,phv00518230.v1.p2,pht012849.v1.p2,UBME,phv00518230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HXCVD,History of cardiovascular disease,49601007,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,1.12,Framingham,vr_soe_2020_a_1340d.event,EVENT NUMBER ON SEQUENCE OF EVENTS,-,vr_soe_2020_a_1340d,event,Atherosclerosis Risk in Communities (ARIC) Cohort,Event,Event,phs000280.v8.p2,phv00511469.v1.p2,pht012807.v1.p2,AMY3,phv00511469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HXCVD,History of cardiovascular disease,49601007,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,1.12,Framingham,vr_soe_2020_a_1340d.event,EVENT NUMBER ON SEQUENCE OF EVENTS,-,vr_soe_2020_a_1340d,event,Atherosclerosis Risk in Communities (ARIC) Cohort,Event,Event [ECG data. Visit 4],phs000280.v8.p2,phv00511419.v1.p2,pht004234.v3.p2,V4ECG,phv00511419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HXCVD,History of cardiovascular disease,49601007,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,1.12,Framingham,vr_soe_2020_a_1340d.event,EVENT NUMBER ON SEQUENCE OF EVENTS,-,vr_soe_2020_a_1340d,event,Framingham Cohort,EVENT,Event Number,phs000007.v33.p14,phv00036469.v15.p14,pht000309.v16.p14,vr_soe_2020_a_1340s,phv00036469,"['ABI (Atherothrombotic Infarction of brain)', 'AP, first episode only', 'Acute MI by autopsy, previously coded as 1 or 2', 'CHF, hospitalized', 'CHF, not hospitalized, diagnosed on basis of on exam or MD notes', 'CHF, questionable CHF at exam 1', 'CI, definite by both history and ECG', 'CVA, definite CVA, type unknown', 'Cerebral embolism', 'Death, CHD sudden, within 1 hour', 'Death, CHD, 1-23 hours, non sudden', 'Death, CHD, 24-47 hours, non sudden', 'Death, CHD, 48 hours or more, non sudden', 'Death, CVA', 'Death, Cancer', 'Death, cause unknown', 'Death, other CVD', 'Death, other causes', 'Definite CVA at exam 1, but questionable type', 'IC, first episode only', 'IC, questionable IC at exam 1', 'Intracerebral hemorrhage', 'MI recognized, with diagnostic ECG', 'MI recognized, without diagnostic ECG, with autopsy evidence, new event (see also code 9)', 'MI recognized, without diagnostic ECG, with enzymes and history', 'MI unrecognized, not silent', 'MI unrecognized, silent', 'Other CVA', 'Questionable CVA at exam 1', 'Questionable MI at exam 1', 'Subarachnoid hemorrhage', 'TIA (Transient Ischemic Attack) only the 1st TIA is coded', 'TIA with positive imaging']",phs000007,pht000309,phv00036469,True,False,False,EVENT,Event Number,,\phs000007\pht000309\phv00036469\EVENT\,pht000309.v14,\phs000007\pht000309\phv00036469\EVENT\,phv00036469,"Sequence of Cardiovascular Events (SOE) Endpoints (includes death), Original, Offspring, Generation 3, New Offspring Spouse, Omni 1, and Omni 2 (all cohorts) reviewed through 2018. There is a more detailed coding manual at the bottom of the SOE protocol for this dataset. Each event is a separate record in this file. If a unique study participant has two or more events with the same date value, the order of events in the dataset does not necessarily reflect the natural order of events. This dataset is generated annually. Included are events reviewed on or before 12/2018. Events reviewed after 12/2018 will appear in the next annual update. Events can take up to two years to be reviewed after they become known. This file does not represent follow up through 12/2018. The corresponding survival file contains follow up information and lags one year behind. This dataset replaces dataset vr_soe_2016_a_1073s.",Event Number,{},,"Sequence of Cardiovascular Events (SOE) Endpoints (includes death), Original, Offspring, Generation 3, New Offspring Spouse, Omni 1, and Omni 2 (all cohorts) reviewed through 2018. There is a more detailed coding manual at the bottom of the SOE protocol for this dataset. Each event is a separate record in this file. If a unique study participant has two or more events with the same date value, the order of events in the dataset does not necessarily reflect the natural order of events. This dataset is generated annually. Included are events reviewed on or before 12/2018. Events reviewed after 12/2018 will appear in the next annual update. Events can take up to two years to be reviewed after they become known. This file does not represent follow up through 12/2018. The corresponding survival file contains follow up information and lags one year behind. This dataset replaces dataset vr_soe_2016_a_1073s.",,Event Number,phs000007.v31,7b1ddd73286067a71631586e67b47c0c6521d2ba9eaf817ee603500e3d4ca161,categorical,phv00036469.v13,phs000007,False,EVENT,FHS,Framingham Cohort,pht000309,vr_soe_2018_a_1311s,\phs000007\pht000309\phv00036469\EVENT\,,
HXHRTD,History of heart disease,56265001,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,0.43,Framingham,vr_soe_2020_a_1340d.event,EVENT NUMBER ON SEQUENCE OF EVENTS,-,vr_soe_2020_a_1340d,event,Atherosclerosis Risk in Communities (ARIC) Cohort,EVENT,Event [Ultrasound Raw Data. UBME. Visit 2],phs000280.v8.p2,phv00518230.v1.p2,pht012849.v1.p2,UBME,phv00518230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HXCVD,History of cardiovascular disease,49601007,C21869; C17477; C17479,ARICFraminghamMESAREGARDS,1.12,Framingham,vr_soe_2020_a_1340d.event,EVENT NUMBER ON SEQUENCE OF EVENTS,-,vr_soe_2020_a_1340d,event,Framingham Cohort,EVENT,Event Number,phs000007.v33.p14,phv00036469.v15.p14,pht000309.v16.p14,vr_soe_2020_a_1340s,phv00036469,"['ABI (Atherothrombotic Infarction of brain)', 'AP, first episode only', 'Acute MI by autopsy, previously coded as 1 or 2', 'CHF, hospitalized', 'CHF, not hospitalized, diagnosed on basis of on exam or MD notes', 'CHF, questionable CHF at exam 1', 'CI, definite by both history and ECG', 'CVA, definite CVA, type unknown', 'Cerebral embolism', 'Death, CHD sudden, within 1 hour', 'Death, CHD, 1-23 hours, non sudden', 'Death, CHD, 24-47 hours, non sudden', 'Death, CHD, 48 hours or more, non sudden', 'Death, CVA', 'Death, Cancer', 'Death, cause unknown', 'Death, other CVD', 'Death, other causes', 'Definite CVA at exam 1, but questionable type', 'IC, first episode only', 'IC, questionable IC at exam 1', 'Intracerebral hemorrhage', 'MI recognized, with diagnostic ECG', 'MI recognized, without diagnostic ECG, with autopsy evidence, new event (see also code 9)', 'MI recognized, without diagnostic ECG, with enzymes and history', 'MI unrecognized, not silent', 'MI unrecognized, silent', 'Other CVA', 'Questionable CVA at exam 1', 'Questionable MI at exam 1', 'Subarachnoid hemorrhage', 'TIA (Transient Ischemic Attack) only the 1st TIA is coded', 'TIA with positive imaging']",phs000007,pht000309,phv00036469,True,False,False,EVENT,Event Number,,\phs000007\pht000309\phv00036469\EVENT\,pht000309.v14,\phs000007\pht000309\phv00036469\EVENT\,phv00036469,"Sequence of Cardiovascular Events (SOE) Endpoints (includes death), Original, Offspring, Generation 3, New Offspring Spouse, Omni 1, and Omni 2 (all cohorts) reviewed through 2018. There is a more detailed coding manual at the bottom of the SOE protocol for this dataset. Each event is a separate record in this file. If a unique study participant has two or more events with the same date value, the order of events in the dataset does not necessarily reflect the natural order of events. This dataset is generated annually. Included are events reviewed on or before 12/2018. Events reviewed after 12/2018 will appear in the next annual update. Events can take up to two years to be reviewed after they become known. This file does not represent follow up through 12/2018. The corresponding survival file contains follow up information and lags one year behind. This dataset replaces dataset vr_soe_2016_a_1073s.",Event Number,{},,"Sequence of Cardiovascular Events (SOE) Endpoints (includes death), Original, Offspring, Generation 3, New Offspring Spouse, Omni 1, and Omni 2 (all cohorts) reviewed through 2018. There is a more detailed coding manual at the bottom of the SOE protocol for this dataset. Each event is a separate record in this file. If a unique study participant has two or more events with the same date value, the order of events in the dataset does not necessarily reflect the natural order of events. This dataset is generated annually. Included are events reviewed on or before 12/2018. Events reviewed after 12/2018 will appear in the next annual update. Events can take up to two years to be reviewed after they become known. This file does not represent follow up through 12/2018. The corresponding survival file contains follow up information and lags one year behind. This dataset replaces dataset vr_soe_2016_a_1073s.",,Event Number,phs000007.v31,7b1ddd73286067a71631586e67b47c0c6521d2ba9eaf817ee603500e3d4ca161,categorical,phv00036469.v13,phs000007,False,EVENT,FHS,Framingham Cohort,pht000309,vr_soe_2018_a_1311s,\phs000007\pht000309\phv00036469\EVENT\,,
